start_phone,end_phone,num
15582162166,13752909011,996
13407992678,13752909011,879
13355433529,15534020523,688
18192910462,15528738868,822
18105665649,13386975528,893
18777492132,18587857328,638
18764796397,15581364077,210
13941319195,13296595134,958
13621388599,15181315021,688
14544101831,18963083229,719
14702534698,14522918172,967
13501743276,15119970953,116
14542958786,13730501004,747
18249314513,13730501004,438
18644289023,13212930025,781
18692608966,13503491337,540
15598838894,13385999666,145
13768345741,13358880134,605
18004189486,18589182740,226
13700219487,13259712666,285
15203938731,13844721136,186
15076361914,13219886497,340
15697392828,15953761697,675
13131386210,15787438998,463
18795901478,15838900640,342
15364109016,15718913375,194
14520625080,13515219519,252
18898411800,13109416042,579
15615817916,13735534894,347
15682053992,18222584476,359
13953746624,15199360885,345
18986408467,15697861640,394
15241277764,15913007316,472
15113494985,15517089920,342
15844155586,15654878199,541
18820156924,15654878199,664
13396101308,13133878878,430
18246886644,13003991257,634
13489738852,15984945662,412
13442040637,13522478638,682
13697296563,15367496940,129
13898714084,13150430050,538
18260226556,18260496596,681
13447339340,18563827640,135
15691559865,18224805857,993
13933404842,15095946556,110
18129988798,15587916320,786
13697151202,18854458221,868
13561047220,18177873642,143
18622616719,18177873642,114
14765318508,18171520094,347
15085676780,18034839069,641
15322536793,18042965975,907
13047602088,13852145668,325
13892743008,15887740984,731
18054718009,13296827066,324
18103801209,13919137660,831
15860891804,13783702576,234
15798236697,18691297238,226
13450166709,14576570494,497
15228470550,13849877319,239
13701875727,18167465197,486
18597556636,13638852197,134
13853438027,15906590045,985
13226213494,14565520001,999
14595296997,15237421970,526
15334012450,15806514051,107
15204458260,18888110811,643
13775763413,13613346736,996
15224651615,15047445948,215
18556405854,18839951616,924
14743222083,15544663687,655
15227156289,15751208357,468
15989951512,18615526048,208
15605869690,13925192190,208
18795903145,13786758242,355
18616699581,15702899684,861
18144058336,18615312297,991
13485694956,18539516697,563
18763500334,13269879124,592
18536498444,15912744572,632
15736207056,18136104174,378
15809046300,18620678070,175
14769998247,18258293183,335
13532967460,18589475120,676
15092438742,18589475120,449
15715471111,14545358473,675
13841756227,15764725082,602
13543800592,15708652037,118
13339859296,14724293575,720
13685920530,14709629455,530
15612906768,14750698254,606
14549739704,14576954780,429
13058298501,13792150057,400
13262064120,18930456007,127
15067194572,18820175391,148
14770331817,18546753403,907
15955646519,15926901950,334
15676560130,13120191933,772
15612104801,13164006286,736
13951816692,13618596580,904
18732395998,13440569926,929
15148131194,15074886623,874
13120716310,14789978134,797
13606642968,14512551183,588
14509787256,15126841173,531
18616930750,13991696532,234
13583627531,15795438201,127
15169339670,14570597578,426
13526920863,15586762513,438
13752423945,13008857903,164
13579581381,18004848298,890
15592255653,14772588084,993
18690267191,14716551145,961
13169565593,15347989781,823
18551353142,15931581425,765
13460519655,18603840401,739
13141743526,13618557057,794
18990783883,14519611084,156
13878528511,13918028559,526
14725362582,18147589189,535
15084677799,13704548558,170
13962687208,18099862872,434
13742517801,15516553475,735
13935142086,18569610861,901
13380396421,18569610861,573
18644037208,15897848972,240
14571901555,15594423880,707
13577524963,18247703878,967
15828126116,18689037710,240
18077808441,15304299627,655
14583661605,13956233187,587
15355926155,18195404976,585
13203962843,18195404976,751
14511745896,15566151082,213
15225204972,13277093017,461
13375301927,13756444348,823
15029318713,15123486174,714
14584260081,15208423973,963
14745158859,13849186741,821
13203066210,14790071431,975
14534850163,13148601526,585
14562722647,15502354974,535
18547155388,18115534142,572
14722960574,13515186180,692
14746812052,13613763578,827
15936755633,18036796122,126
13839435773,15580754425,325
15769123412,18878184554,562
18873686444,15572657593,576
13711332162,13912912099,961
13685324478,13081616906,655
18226868245,18520438000,858
14718625331,15082630958,261
13040362034,18856915100,829
13250886340,13340497561,340
14536346003,13053191036,606
15765190178,15623944144,454
15980167881,18504801106,116
15055936777,13964243888,820
15379420009,13247730732,348
18252750606,14598761398,433
14573359980,15305281536,914
15596195673,18608344628,435
14778075029,18978842407,414
13211459503,18890473930,442
13243382401,18513596312,113
18184458606,15640903611,152
18534483512,13915694711,766
15553677415,18193073464,668
18647860027,15281291759,897
13163350219,18923036797,363
13252884225,13600029285,661
13983450809,15895140695,695
13881554703,18719718554,420
15610161940,15877756174,145
13588745107,14564805994,459
15869954535,15764493219,989
13501203611,15750865295,100
15898068813,14744889169,986
18805056041,15512662874,904
13480780850,13327352418,654
13203493461,13362030949,470
15651730246,13740614057,783
13899548405,13899448025,842
18767559487,13899448025,458
13502923270,15872688073,910
15887443012,15294374096,655
14521308973,15646907005,551
15974935952,13866848404,531
15585890053,14504344467,773
13086837542,13265398239,703
13243077904,13573939660,342
13772527023,13195372175,160
13506443404,18667768572,704
13244409965,15070307456,710
18095534817,15832423609,485
18590400409,13127426020,577
15266766500,14520462599,479
13278969058,18287482564,263
18975288695,18809753444,987
18205075591,15218776585,812
15925841317,13953313056,179
18038644611,14718951801,423
15258046628,15561344351,602
18647969401,15834643212,879
15943160506,13114743889,712
18007957311,18857406101,127
14525145593,15732377786,729
15814356747,14565231872,647
18793056049,13187277521,167
15079780325,15302286344,166
15730637959,18883806330,536
13733857369,13923498529,157
15587153867,13631280134,270
18534486864,18108084484,540
13997950654,15944544552,861
15908654221,18122783030,871
15914485580,15619601112,680
13949108859,14514611786,715
13565859624,15101376727,681
18890657906,15060794353,807
14754138803,18761213060,572
13195564543,15303001186,527
15730745334,13385107924,696
13446837295,13385107924,158
15284491447,18808037712,258
18147063666,15931732032,116
15100375731,13393594740,389
14528985905,18558271653,530
13480694108,13822963016,180
14586420515,18235797862,776
18067300699,18823261723,535
15388357566,18277721812,599
18583306433,15536929475,639
13161812486,15312984488,595
18815287796,14587722063,919
13825877059,14577971398,658
15573621912,14717319127,148
15926693274,14591212409,908
13572453833,18755305950,784
15339297756,18755305950,700
15523700528,18073411090,440
18960668857,13598897880,384
18573417352,14550934208,740
13147881744,13131497724,700
13671649282,15345339987,353
13984337164,18262638962,462
14506890513,18837238019,937
13087591874,13137669301,230
15820388589,15243064632,798
18065417175,15180338676,959
13955608010,15952929559,209
14581651718,15952929559,110
13647549237,14536515026,454
13978770698,18516534733,566
18260811525,13035343686,331
15836573234,18705823533,969
18957341829,13465348685,384
18894542074,15394635074,157
15055330446,14505351460,362
15738055968,13823642848,663
13488492592,13938778055,421
13914008467,18299615578,844
15918607757,18803740516,161
15535345953,13737699596,735
18019816034,18570949847,700
15065344102,15834889658,310
15660592353,13811511436,986
15901182716,15124339677,692
18183970056,13075271682,601
13568589172,15753987183,251
18040347251,18826989979,320
18224907168,18718791894,622
18268260934,15368058610,546
13281120077,13461876649,597
15993698698,18624296825,703
15280569882,13501760218,849
13536641941,15057572277,931
15065421584,18537520099,650
15972027665,13275424882,142
14514204725,13968753682,629
13610955772,13210557126,297
18235371518,15929599112,840
18118705175,15198648123,570
13212334033,15198648123,969
15101812053,13359988515,541
13849475840,18509854135,614
15731884102,18994283256,246
15739714512,13459306896,856
18222950217,18123201494,475
13892669418,18045397190,998
18906745782,14532844185,771
15548725186,18056038449,517
14558948618,13328586272,254
18075934641,13425930706,620
18265658287,13174735256,949
18531509747,15628550262,865
13215239016,13825492710,396
15721424738,13951003499,264
18632764852,15574487198,381
15365771903,14523927478,585
13884445439,15744615967,430
18294785558,18084190207,110
15988751842,15908467279,293
13420410230,15908467279,683
18111427218,18973568106,175
13037294428,15271733723,910
15666713611,13458899395,639
15390708835,15645895158,716
15958341211,18727073793,900
13853536959,13754589854,957
13093344346,18717065191,809
15606665117,18717065191,387
15120218170,14736212514,372
18135153746,14736212514,902
15669072436,14533321849,212
14581455912,14758254437,771
18753943207,18750131611,469
13790771331,13257936887,500
13794544313,14742965301,804
15885649574,18112146944,714
15250677957,15873618487,387
13208647767,18178983745,720
13251421995,13321625810,656
15898420247,13321625810,439
14572854131,13180635685,340
15573101489,18129274264,696
18553356817,13522263739,949
15244569987,13747258041,704
13477851855,18940765684,931
13035975016,13154709323,251
15210209081,13994549141,318
15819283383,14734745553,385
18567096584,15766224800,308
14590824556,18283337093,938
13114352680,14576746784,414
15543268906,14576746784,599
13839242430,15159216497,758
18691302035,14510214810,355
15206162696,18747555497,682
13079446828,13424643679,704
13727905696,15275531450,515
18862091850,18583376798,184
18936412749,15973148332,627
15109326681,18650487347,378
18093599960,13580790250,192
15034977438,13610888387,450
13299895677,18522221352,680
14540760819,15674649891,581
15726607482,15527915560,854
18026720637,18118097124,194
15262127218,13545203393,379
15911005479,18570447224,988
18588719722,14538508812,599
18745998423,18964299997,304
13762035552,13601522257,619
13436244780,18940244874,921
18938062810,15627431852,367
15148290886,13792795795,191
18553618407,18823288242,779
15622917955,13948474289,665
14553807331,15238354989,912
18541625018,13247532128,349
18867678467,18841338338,766
18581924418,14520434010,136
18057111489,18279458775,933
14775665217,18647274772,542
13365298199,13203443485,568
18272492251,13252386149,262
18880699542,13261433031,761
15160626459,18587994349,552
13712380461,13786558332,160
13049795431,13496835959,606
13553449936,15136748268,116
15375639345,13915940076,823
18758806432,13474167313,573
14571978531,15198783709,438
15670472894,18523482345,752
15205314472,13088369931,888
18565316736,13384564009,208
13405220658,13185363808,565
18760436663,15759512814,246
14575003413,15040456455,201
13745118939,18745666774,807
15206600853,14766860700,354
18197493462,15363702040,740
13281801677,15127533817,536
15125209588,13953355671,408
18985805130,15969128617,295
18206197476,13932605174,955
18955899519,13853122595,912
18027026581,15193918283,880
18786861888,14560800278,488
14516117174,18563477243,575
15283853095,14516131218,450
14562412857,15778549132,157
18063598437,13687364248,912
13083829650,18677242216,626
18936981033,14515806683,590
13313420549,13180379582,671
14765330521,15143633537,881
18180021192,15542303528,958
18827134709,14530461294,554
15297477079,18052119049,481
18669838973,18970451914,965
13884726888,13766482189,628
18547234947,15915359375,171
18709010936,13320998368,871
15891638537,18099060773,321
15356223232,13473969024,890
15599738086,13300209316,621
18657957498,14767952293,587
13709258328,13038562283,399
13294565421,13784367654,938
13547512335,18912509607,947
13774110422,13841795241,601
18189548162,15570506386,482
18786690189,18265553457,299
13068608151,18800475755,621
15236024440,13389305461,806
18754318063,13138507296,338
15604292702,15988663770,905
18977539609,15683875750,598
13608750333,18849718029,606
13971409218,15870347493,272
18815021534,14719834508,745
18887155728,13453143322,395
13185798329,13386619899,503
13698304654,15844058161,650
13789541555,15522014174,172
15679704194,15293750858,773
14529926804,18934774196,927
14593820613,18934774196,808
13458628119,13603865559,788
13543575834,13039406391,795
15945566921,13937810958,530
15120723463,15017271438,425
13464423615,14511559196,571
15027708434,15343121657,378
15158388122,13165954566,745
13981307484,15161733713,408
13528247591,13862055757,727
15843235666,18907025593,426
15977895821,15632806039,882
15771756033,14781165352,687
15304700518,13575409926,590
15397777554,18729428472,118
14507798849,14590011591,404
13180431475,14715219326,269
13292292979,15623278950,223
13923950332,18760383242,880
13816078545,13777810875,563
13939758319,14565629188,135
13613340820,13257721206,386
15360161153,13977655642,991
14525232000,18982022716,342
14726757531,18093997838,178
15666399245,13055829852,380
14726209700,13071823558,803
13775688525,13233394267,302
13476053054,13241742267,114
18270087118,18756083570,515
15988009980,18533352516,628
18563381010,15257890268,962
13504622800,15664284215,760
15985730456,18100723971,295
13241490154,14509709218,895
15285514422,14552013163,545
15280315616,15759102397,920
14541422134,15352555339,326
15381757897,18133324464,550
18965739529,14510939438,170
18768411697,13983304452,583
18205954120,14569890736,914
15074414180,13162118245,817
14722846990,18503632252,460
14555416029,15990269680,814
15711406916,15195246203,228
18874630292,14500510237,140
18506149093,13325246996,801
14532298456,15366166334,415
15293905845,18543073636,305
14598643049,13022706252,513
13414543304,13151152781,154
18834966765,15070470215,160
13462480684,15912493215,384
13553376501,15395354234,965
18047356543,13513702633,178
15339082710,15316142147,442
13107553970,18169648125,689
13202456536,14554429601,294
15128462982,18839852244,508
13217321542,13408996841,902
15633416599,18222548446,921
18615824739,18620483486,988
18654514212,14793789812,609
13169905822,18575642385,537
15937073635,13903768252,113
13770554895,15313460756,348
13944881641,13024970356,558
15139800356,13741201395,162
13348951517,13557775185,860
13720513693,14508425999,702
13507345037,13162327494,634
18718649413,15182846673,372
13140654036,18214911809,862
15124986378,14787877202,210
13675902255,18954995146,505
14569353772,15386429645,234
13451103905,15989712003,485
13658326088,15751996611,730
13737922229,15711074110,780
15322900609,18153851360,524
13841065420,18090841170,425
18278163360,18916354112,394
13971436328,15783562210,412
14722642592,15608969574,649
18737011020,18573519520,523
14505361357,14747688481,294
15956025210,15974551947,935
13709269577,15215486296,353
13000445780,13965675950,231
15334876731,15006831488,382
13177488263,13905687637,381
14578383111,18153276798,362
18018998906,18675516636,203
13534748009,15566325971,825
18158199465,18291280206,576
15133269518,15777899598,126
13577713840,18862533702,346
18567291470,13195470372,427
18701016558,15702065328,258
15630965808,15654064602,736
15579798670,18282345860,883
15698379926,18094383037,837
13895896456,18043369805,948
13602746472,14560966553,608
15591335110,15120558040,997
15264137510,14541675535,400
13055448288,18835723924,656
13101454045,18212939396,493
13999438669,15959410384,632
18658811736,18152093354,303
18711588625,18133658398,608
15758459888,18133658398,817
13126108110,13728139241,214
15942768993,13090961309,493
13677429258,13874771635,271
18531237668,14579179033,751
15721928864,14726092084,187
18145724370,15255683290,467
15294031593,18839920060,477
18759071350,18019370678,800
15665317760,18599682123,493
13894511034,15838313213,482
13510171436,15343412647,701
18187474092,18797973692,993
13455284407,13740091834,407
13829400704,13783163750,802
15711915868,18682360694,985
13974043688,13246785183,393
15688573312,18992448669,255
14517383004,13178868173,412
15797752907,18842631146,528
18891680322,18224766931,765
18534914031,13915207109,336
15980267542,13223925462,782
15989837824,14523925960,706
14754925403,15125037419,919
13282975601,18165149588,765
13647540453,18969286147,360
18260597225,13559411080,992
14560842503,18879810817,317
13540234889,14548420195,901
13048458803,18038311769,665
13768830139,13527445288,786
15886718921,15052840536,751
18905927346,18515225723,389
18555889825,13607639029,793
18001128654,14769215009,172
18106197768,18867903593,478
15685381111,15582738617,497
14507065237,15746389532,369
18656711416,13448382523,402
13459413954,15244606815,542
18856738144,14587294168,804
18667101201,14763658254,661
13870994381,13985964897,432
15141430390,18207141595,588
13657614811,15617450444,333
15060900712,13388712747,984
13335773090,18592983166,603
13811629287,13550298134,884
13462272734,13165174105,326
18866357891,15779078005,396
18024327720,15518958900,107
14761925756,18621051013,579
13176932880,15346528556,643
13798856325,18615375313,723
13077374717,13810957798,941
13635969151,13680872127,870
15326169087,13118050386,840
15820393576,15536527705,744
13940281663,13056453885,511
13016043313,18614825354,411
18602762653,18181963000,646
18919665534,13543273844,833
13429406731,13737912798,113
13622312148,18816538032,999
14771279743,13990838627,103
15592248233,15840644144,990
13026638786,15516919012,753
18578951420,15612313050,165
15196341099,13647160246,142
18020032088,14736791256,776
13780319412,18639260706,673
18216246852,13739238506,404
15174339952,13853237391,726
15650466826,15918501564,896
15245568925,14790784969,684
15061211907,18708453694,576
15610446407,14508241864,672
18594626397,18257662810,141
15155187310,18918829069,856
15277974871,18012421792,189
18646076604,18521216421,145
15116899001,13230018196,138
18615386506,15799400101,847
14578625813,13077055893,308
13997856880,13797296790,933
14552738710,15998189218,998
14731653897,15617745643,604
18560061427,14540296695,433
18130315183,13762938489,547
14536902027,13762938489,104
18601991749,13031683705,696
18223728709,14706400664,331
15613475988,18914047760,734
15153769030,13128859046,512
18743833213,15203359914,114
13676737027,13356203239,233
15202475956,13572972359,130
13071794568,13271022378,935
15082801444,13105105112,708
14715017159,13105105112,723
14573149004,14765594729,287
18868185631,14580550895,989
18719187569,13971102181,319
13949265636,15371462717,643
13932625325,15751382446,887
14501058143,15996572856,958
15631314746,15756629801,125
18019458092,15766499915,704
13615577693,18810396435,337
13311238838,13867242633,137
18918457727,14503929233,481
13497620991,18956715572,103
15797831760,18005932658,370
18130419336,13917574177,913
15062994220,15987152359,555
18900672591,15987152359,168
14767447128,14514561796,481
18579963077,14708878731,576
18113668354,18274014493,726
15104652313,15960477351,344
13685669743,13005429846,834
15202853557,18102769557,481
18085004186,13276612048,543
14595279981,18559223416,665
15219185317,15396660425,991
15723322561,13955709753,961
13401916033,18910728807,105
14774663494,15188776974,930
13875792115,13355567408,789
15931374846,15170685407,604
13872173139,18890577172,775
15660104372,13298963784,240
15120497129,15180478202,495
13385412880,15601107927,501
13082468225,13095103824,237
13246656966,18026659343,563
15066174016,18704515894,359
13218059879,18804488188,868
13785652131,15945138403,154
15287125031,18095481557,318
15831823932,15957597113,346
13932885718,14557383618,147
15692026178,13404435718,991
18135472425,14502535824,379
14516696144,13036267641,250
14511783637,18752494020,318
18503561100,14563724920,582
15562660266,18677264945,840
15890364813,13462730190,195
14568772802,18068879938,488
13434478374,13758536344,209
18918007904,18214725748,408
15208252278,13097261741,529
15826733276,18117007101,427
18680425810,18902526511,555
18709157851,15808368579,263
13799756238,14740694152,236
18603771193,13549939420,596
13783871461,18721885431,883
18991568502,18754189042,153
15520427225,13204347491,295
15548877681,13535881604,152
14705261286,18012686279,287
18925430394,18980160868,375
13924052819,18647027098,289
13080612574,13041924418,949
18662290017,18848853493,818
18512735434,15996262809,438
15944667779,13771843824,684
15690324113,15615488423,425
13648741446,18025943597,163
15318950344,13412786192,402
13770048590,15246651008,170
18907182569,15304892943,349
13418448916,18167351782,354
18548408280,15944241376,331
13315655662,18064575535,414
15250688789,14574758027,748
13256726469,13449089146,380
15163438594,13289720517,604
18870021475,13318179499,784
15706113273,13031000994,101
18683148646,13177031801,415
13700459884,13985958809,523
15877886750,13452585038,394
15783425848,15185243697,961
13855157543,13895878640,102
15554176300,13673535311,869
13768609769,18808716528,586
13721863500,13628961069,890
15709043580,15366078406,422
15042682894,18157838728,382
13093792230,18895527837,342
13526997571,15207686584,486
15267403549,18171848750,659
18059644535,13867290392,246
18520034741,18793548312,764
13124768482,13865754052,498
15163714315,13811398125,147
15672497279,13147337531,350
18877199610,13279812131,156
13199562353,13019967981,723
15586035637,18601808358,326
18556628432,15846705723,943
13399242854,13803668888,115
15361393647,13992359819,624
14511211932,13327554285,494
13672928997,15783776657,607
18168136042,18108476014,454
14581034321,18108476014,879
15062523167,14559176185,321
15906055326,15620015573,730
18621340761,15757333188,665
13891565579,14532852617,471
13081776493,15009616269,823
15371471060,15776212984,684
18030026624,18125125112,378
13715680090,13968691048,359
14748811001,13499123631,520
13847290235,18236174813,398
15858355679,13332190502,204
13833522209,13252146567,192
18183122469,18187634360,985
18120081652,18527376898,833
15089035720,15675334625,115
13131063129,15307855081,626
13580092472,18191074453,226
15569457540,18682439556,602
14507188832,15920628922,234
18642624466,15388873973,642
18897023562,18115987103,968
14575340958,14739318434,114
14596649683,13412512992,935
13204873313,15142403130,197
18982910177,13434033812,394
18607778739,15566609430,677
13337542065,13212513841,785
15767874797,15644416408,213
13808440312,18883198620,420
15802296558,18883198620,926
14748211568,15929275536,923
13087744893,15602523888,135
18127553551,13935929122,528
13694951439,18215753128,461
14555814775,13698858947,605
18745321844,18568737363,725
18960861913,15022978300,998
15361640578,15665018667,225
15534711418,18743504546,260
15093057649,18743504546,395
18280573542,14590511114,863
13222217845,15182223924,857
13043577591,13519240094,966
18822820154,15686863753,793
13745991915,15801637189,537
15968703875,15372443960,595
15170781457,13859421963,907
15023534200,18219163634,672
15094430220,15244395157,782
14553702465,15318536747,486
15169577461,13938719733,629
18544624670,15384397101,515
18635067911,14560844640,452
13445614219,13417210243,720
15915389408,15598891069,166
14797827378,18673856788,917
18732636160,13379409375,981
18982846236,13994889603,976
15705760027,18968544464,190
15506257931,18146024213,747
15113774211,18541647962,903
15819069110,14567080830,691
18180314862,14713234295,831
18296292869,14723639886,511
18205830727,13901543740,720
13727660093,14539032929,356
15823997420,18580014752,419
14790151687,13776011391,445
15529555804,18951310125,758
13186066965,15719205599,547
15198884838,18016689612,323
13271168521,13325408042,776
13172515668,14560617687,376
18996366724,15285116155,168
15078474760,15170081100,291
13214849009,14797377835,396
13799463716,15871410454,591
18978816376,15105160016,472
18601102348,15299712423,434
13276095871,15299712423,292
15586530095,15654310041,280
14730004747,13365026205,290
14597802310,18824063547,547
15388207527,18645862973,140
13360000028,13939164369,260
18770203114,15577126474,658
15275046142,18894616984,500
13857425949,15536218515,715
13622546417,18567736931,423
13506809312,18567736931,974
18723506305,18770124662,957
15652117055,18663991691,151
13899111795,13159711991,460
13231351101,13522497015,497
15984067162,13171293074,681
13542419570,13260314729,185
18210524934,13338370845,156
18666497581,13771248280,669
15375721661,18579113753,741
13451282079,13932722483,488
13630561635,15659052122,196
15153731593,13432086361,359
15637820288,18651439196,272
15156368487,13270604262,791
18887115253,15707516833,958
15146922494,18198360550,874
15660784216,13301677681,991
18626823532,13249962302,726
14570074641,14528147508,519
14708505893,18080209118,921
15937728733,13145941603,594
14707470808,15960701914,854
14510018295,15881137203,151
15279268962,14700974150,900
15219603630,14574138753,545
18228867491,15577312275,710
18045286547,14785554015,502
18957277947,15999010373,342
13415855501,13810133092,819
18822211576,13302246942,751
18846009813,18742923731,178
15287272700,13760541691,613
18848568168,15149995816,112
15669242098,15601640084,839
15307146651,18132027690,191
13482679089,15536088477,699
15567342213,18183952637,559
15705332923,13743664848,566
14780946406,14547583279,671
13687712235,14547583279,949
18175570930,13586392945,236
13433519114,15111982849,370
15189897084,13778403799,635
13188518056,13278994798,629
18239931738,13936642784,733
18071953517,15887449610,568
15990262531,18151730001,241
13891187657,13447009354,788
13159350500,15207558051,621
13297630152,15207558051,792
13362218787,13671417496,930
15768836356,18272281384,438
15349366709,18982523524,435
14560514672,13352997069,268
18875460046,15972094176,255
15774468991,13464157332,230
18847286983,18627418893,728
18889983253,14506266267,279
13929612022,13165208169,748
18826155720,13071454625,269
15607322260,15067117118,572
13320015419,13833276638,193
15601943997,13974786861,958
18816124740,15710139680,612
18585855278,15652373498,167
18718311289,18078137465,966
18576482377,15932829223,866
15008355565,18721309991,896
18568362568,18195943396,807
18118275823,13291790714,310
15049476547,13256031414,706
15544882729,13556056544,602
18503280232,15698661406,721
15633205763,14506138343,419
13148017734,13328261726,642
14576650948,14575994755,987
14749862518,15677075771,824
15337934252,14524832528,546
13365194621,13474280165,785
15142556020,14542746631,592
13441458790,13424463499,861
13984133794,14703458019,538
14745277347,15022321646,154
15772682979,14761686059,131
18050607892,13933393168,262
18291326952,18938696995,112
18115451115,18076828465,109
15067535687,18517272168,447
18169508695,13570734745,306
18672898941,13831426875,127
15086362795,13979385196,200
15847791327,18059876396,915
15969095111,18692597483,355
18230288131,13233614647,697
13929009342,15339934512,930
13703854465,15972320145,601
15740658807,13036981835,490
18217506110,13036981835,785
15250375966,15112826444,866
15910385980,13813938480,143
18524021508,15512120317,310
15072417146,13591059970,619
13766222388,15898367151,873
14791767549,13600080029,769
15237297149,15871953578,911
14792290114,14522592270,284
15985889350,15183020751,667
18033269000,13158873396,615
15805317832,13284205904,332
18868857228,13701843751,857
18167646263,13626556186,476
14530082476,15804557695,958
15022857322,15989073851,563
13439144887,15717636296,601
13280099183,18573849010,259
13847918058,13649838085,709
15752387902,15614124203,597
15886883604,13872445301,628
14587007275,18057268838,530
18094264791,13826324009,221
13075035949,18797823067,254
18650042893,13162846078,998
15637426555,18791386430,249
18641434837,13917664934,468
15975188688,13302812583,810
18099500065,14788296754,220
18107966306,13549868233,989
18879947278,15684342460,168
14569145626,15315811011,421
13241144198,15315811011,870
18957809708,14741212855,623
18840779492,15315612590,570
18762676814,13970827505,711
18112454224,13685236868,232
13097008328,14770581738,169
18286826765,15185115181,989
15671523047,13890387658,333
18223592279,15852079276,405
13003575845,13262481734,924
18846016426,15893377155,495
13250759891,15305760552,930
13909279699,15926321401,785
18084078040,15910473509,941
13989431253,18046695849,729
18926725590,18711353988,667
13451573767,13735028298,215
13554277375,13055309684,173
13048588602,13294372095,211
15721648947,13174389294,829
15171500691,15342835408,773
13877990814,14518447772,142
13338588882,13697641593,953
18967056696,14595940060,627
18902176225,14756142923,719
15507994889,13373287553,629
18259001793,15725578540,249
13801796003,15619782771,570
18863973529,13227659076,193
15532640830,13632908434,820
15899691798,13139999086,750
15702867976,18966114751,974
13524175504,15604344489,216
15231315927,13269009986,617
18875617854,13298999318,466
14577872913,15349668749,994
18943447301,13592815563,919
15554893312,15886706099,125
18285231347,13833566170,913
18846826194,15545797809,605
13413633133,15735687571,463
13823989830,13606669895,535
14542025897,13143128685,910
15651704262,18188588666,475
13264842871,13322881933,674
18898355729,18068646832,531
13110765491,14704260196,131
18714142180,15827581950,667
13756952910,18686647399,980
13150672315,13610700281,163
13773355800,13111974914,370
13355433944,13634280869,654
14793253062,13202958872,355
15244398846,13148700432,610
13377054968,14568605935,122
13936328602,15791099802,896
15503497542,15085924298,565
14728198690,13137114497,340
18829891891,15160856195,807
15826444164,13826845668,908
15778837818,13826845668,739
13758679936,13200175797,850
13734118564,15831152047,353
18133739894,14575258271,702
15016849339,14575258271,449
14595841314,18143901260,725
14520113165,15651937491,636
15843180773,15568243302,818
18611551178,14509438225,334
14745543130,14539496564,648
13064661900,14539496564,199
14558925483,13684233208,769
18208475207,18006920776,242
13852164789,18242431899,442
18556004599,13746822726,565
15597560636,15328683674,213
15328191308,13761923628,838
15538477009,15760207978,339
18740284463,14508361437,530
13239902000,13167228326,993
18903084886,13167228326,132
15305620384,13034179986,344
18015473015,13880393146,940
18936614418,18539070207,897
13836087535,14513257882,779
13773726341,15279495987,443
18931405594,18194754041,908
18254172966,13904675192,892
18655069324,15341562034,761
15637503204,13230334463,951
13077444630,13541491688,134
13179143974,15634609144,475
15569693722,15765159315,416
13660909231,15303785701,556
15387313946,13211703459,971
13616495578,18143155508,624
14734377101,13260196552,904
18773538460,15780625445,878
18575162824,15671931217,615
13284084725,18971314123,375
13746442437,13186064080,761
15129293626,15768506216,211
15869860329,14598001248,830
15595775211,13758981899,921
18059333176,13023462921,817
14538438948,13035889496,669
13823553607,13035889496,755
13666931644,13846834927,685
13120844896,18933758665,972
14588035698,15087762773,272
13158531618,15122498390,852
13250004716,14700807975,162
13582951753,15275126594,954
15390349895,18244844238,544
15678052277,15933558516,765
15004437620,15031049423,818
15247702838,13721596945,636
13674704966,18695575945,573
13009793775,18913429154,554
18839366177,15317495796,929
15010836372,15352650196,355
15509761269,13839858205,624
15500994702,18839429606,158
13219612918,15621502576,967
13056805210,15563093125,360
13081265319,15717590188,884
15649002853,18502411635,328
13283385252,18886996858,783
13410721173,18135487839,712
14516235722,15037216716,608
14514254381,15322896233,460
13333797522,13764983294,292
15996254452,13588718691,456
13895065137,13739165770,717
14732993693,15312312559,637
13853373322,13219203475,148
13068400985,13852735345,159
13218703470,18961667659,264
18080591575,13619711250,819
18171833651,18774785291,268
13511378766,13337682005,973
13193334563,14741162061,568
18606918467,18937500788,532
13452837725,13041648530,368
13621188900,18691435887,431
13943777375,18095686930,661
13830823202,18634074669,372
15611628352,14595081039,416
15367713452,18029107933,936
18527537271,13488008396,725
18604510780,18702054762,897
15786673400,15923360633,580
15247080136,13550843157,340
15622315139,15159516905,618
15968244168,15633442841,146
13180669107,15127250193,436
13131067712,18898318858,144
13135886461,15799561227,644
14523427737,14503115808,421
15864057990,13698150308,680
18594890854,13189492877,383
15820483686,15859194847,188
15371280526,15890824662,899
15616415029,15655375745,401
18240480109,15343178835,305
15822236846,13382304139,205
15238778760,15992343803,569
13160783493,13187950365,472
18790153801,15389400254,188
18031169509,13942656663,814
13454293947,13942656663,545
13813084478,15190174066,440
18178674360,13070619465,285
15935693487,15790678790,278
18862106497,18936281050,324
13838999813,15256960483,385
13365745310,18696491208,882
13631979572,15112033608,502
13945770780,13416762057,294
15286986109,18189352596,996
13851422606,13266417737,282
13338255506,14561113652,741
15856587453,13943694942,172
13460676906,13739825775,268
15947231978,18636062472,671
13092763114,18613925259,721
13294001146,15325600726,943
15126632208,13459232218,564
13911149389,18718227155,902
18797104741,18774291551,478
