sfzh,phone,start_time,end_time
610000193008094919,13265046078,1478880000,1545926400
411700199903090614,18692286521,1467648000,1557936000
513224194312011001,18692286521,1509638400,1564070400
411700199903090614,18623559265,1499961600,1563033600
331100198508221285,18623559265,1466092800,1522080000
431023200103315251,13058529160,1428595200,1543680000
42050019680512520X,13058529160,1497456000,1558627200
431023200103315251,14509770982,1485360000,1562601600
532627195603202391,14509770982,1469808000,1515686400
210502196604208475,13489968166,1427040000,1539446400
451223198310136154,13489968166,1481644800,1553443200
210502196604208475,13194399579,1480521600,1554393600
230903199109260167,13194399579,1424102400,1527091200
230224199305211120,14500405381,1451404800,1547395200
140430200001072661,14500405381,1468857600,1570550400
140926193401021708,15003638999,1439136000,1555948800
542524194705258479,15003638999,1466524800,1543161600
513233196604102306,15258503624,1486656000,1545148800
620623194905287757,15258503624,1455638400,1554048000
230803198809053521,15144287036,1476201600,1575993600
130433197908184605,15144287036,1482595200,1539964800
230803198809053521,18888287636,1492876800,1526486400
370303196102164484,18888287636,1512662400,1518105600
621123193810233245,18714023608,1462896000,1564588800
530630199808030858,18714023608,1495555200,1575907200
621123193810233245,15717937851,1481040000,1567699200
450305195304104701,15717937851,1459699200,1535040000
410482196712290190,13485284448,1506009600,1518710400
350921197410318031,13485284448,1482336000,1562342400
410482196712290190,13621555096,1484150400,1515254400
130821196306080560,13621555096,1483286400,1564156800
411424195304226475,15218050838,1426435200,1532016000
520502199506266360,15218050838,1434470400,1545753600
411424195304226475,15929063189,1501516800,1537718400
320703200103136110,15929063189,1459440000,1548950400
230601199609309386,18532959983,1484150400,1559750400
230803199911169808,18532959983,1453219200,1563120000
230601199609309386,18880867319,1471276800,1525708800
320925197203307583,18880867319,1480176000,1556812800
130705195909230329,15659077929,1459440000,1558108800
370982194101124236,15659077929,1500134400,1523116800
340208197311261614,14573358633,1477843200,1544716800
411300198504203275,14573358633,1429286400,1551110400
330206197603267618,13586628757,1505232000,1547308800
623026194801228882,13586628757,1510502400,1537632000
330206197603267618,13187950397,1500220800,1560441600
350200194803229394,13187950397,1422115200,1524067200
371727196107122965,15126702096,1461168000,1553788800
211221195112102569,15126702096,1443110400,1559836800
371727196107122965,15765883549,1471795200,1515600000
445321195202032543,15765883549,1475942400,1545062400
632600199204264183,18243801257,1494259200,1567699200
130981196901091995,18243801257,1429372800,1538323200
330783196007213483,15067399509,1487865600,1575129600
350305195107105672,15067399509,1499443200,1536508800
330783196007213483,18872301233,1500220800,1537286400
622926195912283801,18872301233,1510070400,1539360000
150700194811222117,13706108789,1509206400,1566576000
420581196906230808,13706108789,1452009600,1561996800
150700194811222117,14556821929,1473868800,1516809600
532922195801072190,14556821929,1422633600,1560873600
653225193511170315,18817397703,1460044800,1551369600
410203200011208433,18817397703,1481558400,1547740800
653225193511170315,13196318097,1453392000,1551369600
520381196906064582,13196318097,1440345600,1537286400
231182195210088896,13421219070,1424361600,1566144000
230403199105102658,13421219070,1504454400,1546531200
231182195210088896,13319943955,1502035200,1524153600
63020219670919637X,13319943955,1461945600,1576166400
652923197204249106,18220439226,1506009600,1518278400
610701199602174489,18220439226,1509552000,1546272000
652923197204249106,13715039786,1500220800,1552665600
130500198607154034,13715039786,1473004800,1564070400
140721197010111883,18603635148,1480435200,1567612800
610701199602174489,18603635148,1450713600,1569686400
140721197010111883,13343933694,1460736000,1536336000
350122195810241997,13343933694,1458662400,1546704000
341622194311025773,13370230501,1439049600,1523980800
44140219880430977X,13370230501,1469980800,1549814400
341622194311025773,13831017489,1459180800,1525017600
653226194505089669,13831017489,1449158400,1535385600
430603193912082957,15102511096,1452787200,1518019200
131022199111219136,15102511096,1508342400,1573401600
430603193912082957,18618097529,1496332800,1551974400
341823195512288782,18618097529,1460476800,1556726400
610528193705226896,13868292770,1482336000,1535472000
540102194201309074,13868292770,1512576000,1575907200
140411198908224425,18947450348,1457280000,1520611200
440703196902029758,18947450348,1502812800,1575907200
370811193110183611,13161143738,1467302400,1556208000
450921193409160818,13161143738,1496764800,1576252800
370811193110183611,15624617302,1421164800,1538409600
35070019320715179X,15624617302,1485705600,1524240000
130532199212225956,13454616512,1489852800,1560268800
530624197411268431,13454616512,1486483200,1575129600
42020419551024947X,15701556502,1492617600,1567699200
130821197307175515,15701556502,1438099200,1535126400
421022196505183493,13974497567,1457712000,1572537600
230700198607132091,13974497567,1491408000,1577376000
421022196505183493,13898913737,1424275200,1537804800
140902195602159808,13898913737,1482508800,1543334400
130283196607177100,13599160383,1475424000,1564243200
211322194605150654,13599160383,1491494400,1568390400
130283196607177100,18210573653,1426780800,1548000000
14030219780624850X,18210573653,1507910400,1570032000
220322198511186313,13848069889,1429718400,1533052800
450312195209026614,13848069889,1470585600,1515513600
220322198511186313,18795154992,1498320000,1546704000
530802198204265702,18795154992,1424102400,1520524800
42050019680512520X,18633721561,1499184000,1542297600
621228195405148676,18633721561,1470844800,1527436800
410221195108306573,13484028148,1504281600,1550678400
371302199201109788,13484028148,1447516800,1545408000
410221195108306573,18181570818,1479052800,1560009600
150428199301228650,18181570818,1474732800,1514995200
370811199508039748,13361328876,1445443200,1568304000
230822196204092421,13361328876,1440000000,1531411200
370811199508039748,13321548649,1467820800,1571068800
520628195909104076,13321548649,1474128000,1522080000
360721197210064680,15930611779,1433520000,1543334400
652323198111044066,15930611779,1512921600,1535644800
360721197210064680,18877417338,1493740800,1545148800
510802194011245666,18877417338,1512921600,1525622400
52262919840604304X,18071900512,1489075200,1565884800
411300194808165839,18071900512,1465488000,1562860800
52262919840604304X,15336055753,1448467200,1575907200
451001194908071458,15336055753,1490025600,1536076800
610304195702257301,13615231995,1497542400,1537545600
520423195612076243,13615231995,1438876800,1569945600
610304195702257301,15390360319,1466956800,1535385600
500118194811290511,15390360319,1448985600,1547827200
410603193006245255,15589301130,1439395200,1571587200
451224199302235460,15589301130,1513526400,1554393600
410603193006245255,18293362211,1423324800,1567094400
360600194912206136,18293362211,1429286400,1551542400
220105198301087416,15622957232,1422979200,1559318400
371103199204262214,15622957232,1472054400,1552924800
220105198301087416,13774980285,1445529600,1545753600
41132519641116026X,13774980285,1424275200,1577462400
640425194109160291,13236962750,1450540800,1547740800
220723196305231688,13236962750,1438876800,1527868800
22240619640824742X,18740814341,1503936000,1556294400
120225193801063087,18740814341,1438963200,1544025600
22240619640824742X,13741156607,1477843200,1555948800
500000196105224488,13741156607,1486310400,1529164800
53250419680407022X,14510713694,1500825600,1563724800
340828199303062073,14510713694,1460390400,1517500800
53250419680407022X,15531308958,1459958400,1518796800
430623194009157174,15531308958,1442419200,1515600000
321100196206028139,14511044305,1447776000,1517155200
331081196607182465,14511044305,1473696000,1543680000
150902195101299134,18036638518,1489507200,1573401600
420324194906109875,18036638518,1442678400,1535990400
150902195101299134,14773223870,1483372800,1544112000
520112196003150849,14773223870,1457107200,1515686400
41092819830329018X,18943108508,1485100800,1571068800
360426195107302851,18943108508,1454774400,1530288000
41092819830329018X,18659025942,1513180800,1527609600
370181193106246270,18659025942,1500480000,1565193600
630202199409036263,13186394379,1445184000,1576684800
410811195611282230,13186394379,1475251200,1545753600
321201195106140112,13771287780,1466870400,1539792000
360732195209076393,13771287780,1455984000,1567699200
321201195106140112,18886671473,1480089600,1562688000
140424193110134198,18886671473,1493740800,1541001600
150401196802215862,18036313287,1464019200,1567526400
513431198601192518,18036313287,1428076800,1537372800
150401196802215862,15391920573,1452009600,1577030400
371325198012027097,15391920573,1443974400,1545062400
320482195111262489,15217057934,1445875200,1554912000
411701194010071014,15217057934,1491926400,1549555200
320482195111262489,13890182705,1428422400,1571068800
621123193303292742,13890182705,1470931200,1532620800
150724200006019203,15665243797,1506787200,1535817600
331121194912088299,15665243797,1514649600,1563552000
150724200006019203,13857029477,1473350400,1548950400
511301195711020988,13857029477,1440432000,1538755200
330300197004250977,13267325463,1488729600,1525968000
230903199109260167,13267325463,1475683200,1527004800
330300197004250977,15598859358,1477065600,1565452800
542228193612313031,15598859358,1434297600,1557244800
65280019791018125X,15661743339,1474646400,1524585600
420602198201292071,15661743339,1431792000,1534435200
65280019791018125X,13155977638,1438185600,1553184000
533103199311195282,13155977638,1455724800,1555948800
411727200110169547,15352439897,1512316800,1565798400
440512193702247701,15352439897,1430582400,1564848000
130923198009017642,15089803095,1505232000,1557244800
44088119560908319X,15089803095,1481904000,1516377600
130923198009017642,18702632770,1486569600,1574179200
513328193506068328,18702632770,1500566400,1526745600
421121193310157768,13599773218,1472400000,1548518400
441621199810190044,13599773218,1503331200,1536508800
421121193310157768,15034999520,1466524800,1529596800
331022196308012650,15034999520,1426348800,1547395200
130729198907061271,13696100843,1507651200,1569772800
450326197901038483,13696100843,1420732800,1569859200
130729198907061271,15005092413,1500912000,1568995200
450502194811161396,15005092413,1513440000,1515427200
230603194302151799,14590021114,1492617600,1556553600
620602196001220178,14590021114,1490371200,1519315200
230603194302151799,15319366691,1479225600,1531929600
320509195211217528,15319366691,1512921600,1523635200
150421193608130605,14743475591,1425312000,1536422400
522622197106246663,14743475591,1507564800,1550419200
510502196703243015,13595986428,1464796800,1527696000
310101193209048346,13595986428,1447862400,1546272000
510502196703243015,15155539877,1459267200,1544025600
610113198112128314,15155539877,1425830400,1515427200
441623196007112177,15560799900,1460995200,1571414400
63232319300629469X,15560799900,1485446400,1544371200
441623196007112177,14555031290,1424966400,1567612800
610622198904171592,14555031290,1479830400,1561046400
450305195304104701,14778619962,1474041600,1565625600
460101199601049327,14778619962,1423497600,1549814400
610600194401201757,15981542207,1505404800,1567958400
511824194312054387,15981542207,1506441600,1525190400
610600194401201757,13425207744,1434729600,1554652800
513423197212267702,13425207744,1475164800,1574352000
430103199605089315,18119051792,1489593600,1539619200
431230196801076011,18119051792,1511366400,1573574400
430103199605089315,13002074102,1423152000,1516550400
141129196802208995,13002074102,1472313600,1570550400
130824196001096587,18843700714,1505404800,1517500800
44040119400417359X,18843700714,1436630400,1530806400
620700193705188697,15653249943,1502640000,1527177600
350203195611282290,15653249943,1458662400,1561478400
620700193705188697,18750985485,1488729600,1549728000
130629195602096669,18750985485,1446393600,1517068800
630221197605040489,15929326876,1431619200,1535472000
360322194004087161,15929326876,1514131200,1568563200
630221197605040489,13336870533,1485619200,1541001600
440233200004275535,13336870533,1505491200,1533484800
222424198402298527,15702027616,1493568000,1538323200
410301198204209777,15702027616,1448380800,1573660800
222424198402298527,14786718829,1500220800,1534953600
652929194507199294,14786718829,1474214400,1564934400
141125200105121804,18874379562,1494691200,1571932800
341202193906274013,18874379562,1483027200,1560528000
51142319490104340X,14768462497,1507392000,1518537600
445202194407243978,14768462497,1498060800,1529251200
51142319490104340X,15058155400,1468771200,1573488000
431301197301070914,15058155400,1425744000,1530115200
350426200106309420,15101172112,1453651200,1520438400
320681197507108975,15101172112,1474300800,1575388800
350426200106309420,15961126274,1478188800,1539705600
220103194104134681,15961126274,1499011200,1551801600
440403197303282303,15838363234,1492185600,1536163200
411400193107042298,15838363234,1437494400,1516377600
440403197303282303,13128487402,1462896000,1528041600
520113197004025602,13128487402,1452614400,1547740800
130301197304167576,14594380070,1494950400,1567267200
520115200105305539,14594380070,1484236800,1558108800
130301197304167576,15694631441,1466611200,1558108800
654226198904049436,15694631441,1496678400,1571068800
652901198406029378,15552844337,1483459200,1575388800
370203196209017964,15552844337,1442592000,1561737600
652901198406029378,15910191102,1482508800,1514995200
211422196102169294,15910191102,1426780800,1577721600
430701194503038282,13599091281,1490112000,1560268800
410300193307154650,13599091281,1429804800,1517328000
370502197006236336,15399191207,1456070400,1544371200
370103197710194656,15399191207,1484755200,1518710400
370502197006236336,15130990194,1482508800,1525622400
130526200006209275,15130990194,1453305600,1521907200
621224193708216782,18945436393,1444060800,1553011200
231002195604173690,18945436393,1420560000,1564243200
621224193708216782,14528674810,1436457600,1560268800
360424193808019416,14528674810,1461340800,1565020800
330322199908061252,15010564150,1510675200,1576684800
210402196307174082,15010564150,1504540800,1527868800
330322199908061252,13464244499,1473177600,1566921600
511425197601146024,13464244499,1440518400,1553443200
410184198211256547,13154484662,1510761600,1561651200
530625195003019783,13154484662,1440432000,1553443200
410184198211256547,18598064965,1423929600,1567353600
510104200111093471,18598064965,1464105600,1552579200
150101197611017028,14504788262,1511798400,1532966400
450501199603243860,14504788262,1444752000,1518883200
532623195301176057,15051535334,1450281600,1575129600
530826199504164001,15051535334,1433433600,1576080000
532623195301176057,18177721676,1477324800,1575129600
451227193107278416,18177721676,1439222400,1572105600
130302197006122448,18950663978,1497974400,1565193600
610114196608316615,18950663978,1450540800,1554652800
130302197006122448,15271945292,1432569600,1532620800
652926198712108151,15271945292,1508515200,1528387200
141121196602104023,13190572258,1502985600,1547308800
150801196505251666,13190572258,1468425600,1535472000
371083199404021470,13593949053,1439913600,1538323200
441225199710032536,13593949053,1486051200,1542124800
371083199404021470,13750668500,1455984000,1541779200
420606199907305735,13750668500,1447344000,1543420800
220621195607094073,13032888651,1432483200,1545148800
230128200102223688,13032888651,1507824000,1572710400
220621195607094073,18108770170,1437667200,1537545600
320922195705313336,18108770170,1470412800,1522857600
441826199404203930,13359019481,1445702400,1575993600
621026198411188172,13359019481,1437667200,1526832000
441826199404203930,13543398974,1488816000,1572019200
44150119480904576X,13543398974,1469030400,1534953600
350203194903148312,13546903318,1494345600,1543248000
620921199110162113,13546903318,1487865600,1534608000
350203194903148312,13107328228,1449158400,1548691200
610624200007130793,13107328228,1458057600,1516809600
621126197204247089,18202023040,1480089600,1554048000
410323196706032376,18202023040,1425052800,1567094400
621126197204247089,13753612567,1430236800,1558886400
360103194401017386,13753612567,1430150400,1573660800
371722193508147260,18526522376,1508688000,1534608000
630121194410054742,18526522376,1484064000,1535472000
150221194310142666,13869374329,1427644800,1553011200
420921193407212527,13869374329,1442592000,1525276800
140426193309053160,15670499050,1461513600,1558627200
430527196812317324,15670499050,1494604800,1577376000
140426193309053160,15034183332,1514649600,1520265600
210213196405100368,15034183332,1434816000,1547913600
370323197605282052,18070467554,1436457600,1526140800
130902198404179893,18070467554,1421337600,1547136000
370323197605282052,14508368293,1460390400,1526832000
360735198105196123,14508368293,1445356800,1568390400
511011194111075936,14535583599,1449676800,1525968000
430181199812139943,14535583599,1424275200,1572451200
511011194111075936,15234127109,1471536000,1542729600
440400194210239389,15234127109,1433865600,1553184000
650203200106056393,14759712119,1484928000,1520092800
350182199607077882,14759712119,1420646400,1555516800
650203200106056393,13040075466,1471104000,1543248000
411522200107066448,13040075466,1425484800,1544803200
411426198306178522,15393810684,1482508800,1574870400
230805195210199320,15393810684,1430928000,1558972800
411426198306178522,15042024807,1464969600,1531756800
451228194902115588,15042024807,1460995200,1519228800
150429193905136430,13361321346,1440259200,1524672000
441502198704255618,13361321346,1429372800,1561651200
150429193905136430,18206320553,1514044800,1559491200
410223199208315523,18206320553,1482681600,1550073600
630122198704197823,18103418809,1433779200,1521216000
130629197610264123,18103418809,1513872000,1529510400
630122198704197823,15986340502,1439568000,1537459200
440113193708270421,15986340502,1455033600,1570636800
340824196003159894,18716296328,1438531200,1541779200
530101197201301633,18716296328,1433088000,1569513600
340824196003159894,15688900924,1510243200,1546012800
510304196206194402,15688900924,1441123200,1524585600
341800197811048345,15571615959,1486051200,1571500800
542100199608084091,15571615959,1473782400,1548259200
341800197811048345,18112776417,1474992000,1558108800
31010019980905146X,18112776417,1484755200,1543161600
510301195107031049,18881097285,1424793600,1558972800
632200194706279567,18881097285,1495209600,1552492800
510301195107031049,15697709747,1478102400,1571587200
331021195205275836,15697709747,1484928000,1551456000
35070019320715179X,18925805794,1435939200,1551974400
532929197303011647,18925805794,1459094400,1573574400
341221196202190586,13447122975,1457107200,1522684800
130925199111082341,13447122975,1430496000,1574524800
341221196202190586,14715605863,1513612800,1528473600
530501194503084791,14715605863,1452268800,1520438400
350427194210310980,13815987992,1460649600,1522166400
370304196102276247,13815987992,1478188800,1558368000
371323196303256621,15918098200,1468080000,1529856000
230621199206211582,15918098200,1481904000,1544198400
371323196303256621,18636537024,1432310400,1563724800
370113196205089183,18636537024,1456934400,1527696000
820000195610139997,14786888759,1446825600,1518624000
542526199210059588,14786888759,1438704000,1568822400
610102197603151726,18691708653,1463328000,1577462400
13073319880125191X,18691708653,1460736000,1516723200
610102197603151726,18904461412,1466697600,1539878400
45020019920714338X,18904461412,1489593600,1575388800
152222196012275660,13907808800,1498492800,1556640000
331004199704231995,13907808800,1464883200,1547827200
152222196012275660,18573344036,1511539200,1543248000
150524198912286775,18573344036,1433001600,1554307200
150783194903099516,13934161090,1506960000,1522598400
540000198302085452,13934161090,1427817600,1546963200
520521196401158721,15635679419,1459180800,1520265600
620924197701289394,15635679419,1446739200,1536422400
520521196401158721,15947948650,1444147200,1551801600
610624200007130793,15947948650,1430409600,1541865600
520523196512279553,15727868593,1510588800,1577894400
610528194711069385,15727868593,1482249600,1533225600
520523196512279553,18913620830,1507910400,1553702400
610403198301206717,18913620830,1476460800,1524326400
130110193503143101,15979089079,1449590400,1532448000
451223198310136154,15979089079,1487347200,1550937600
130110193503143101,14528301397,1466006400,1520870400
522723199910297833,14528301397,1431619200,1542729600
530924198206306436,18198352061,1459267200,1542988800
610426194008239831,18198352061,1434643200,1517328000
530924198206306436,18900345253,1457798400,1557504000
520301197512227345,18900345253,1480694400,1557417600
522630197208265195,15062059187,1435680000,1549209600
230184193907060896,15062059187,1428249600,1554566400
522630197208265195,15133488552,1462377600,1572624000
431127199112137333,15133488552,1425571200,1574438400
450401195809068443,14786298981,1486742400,1545580800
430722196109308660,14786298981,1513267200,1576080000
450401195809068443,13179903164,1512662400,1575734400
350802197310022749,13179903164,1460736000,1550332800
23102419380317891X,15296355981,1429286400,1516464000
620100198306232240,15296355981,1461859200,1544889600
23102419380317891X,13918827800,1495641600,1546617600
330302199110262228,13918827800,1441814400,1562342400
331002193108050637,15224974975,1431100800,1558540800
431227199903202774,15224974975,1494259200,1549468800
220302193809055799,13830991313,1499011200,1515772800
37091119750623380X,13830991313,1433174400,1530720000
220302193809055799,18761740637,1461945600,1561478400
632525197101215269,18761740637,1436716800,1520697600
411628198009112678,18573636481,1463932800,1522252800
410185193401029330,18573636481,1422374400,1552492800
411628198009112678,18067853441,1429804800,1549987200
150602195701163701,18067853441,1466438400,1559404800
230703193504025548,15587209156,1507910400,1569686400
220500197504053553,15587209156,1503936000,1519574400
230703193504025548,14790170983,1464278400,1560960000
430407194809107481,14790170983,1457193600,1554220800
371701199802108946,15203617794,1485532800,1545321600
231100194601227305,15203617794,1458921600,1575648000
371701199802108946,13945429749,1498752000,1527868800
621126199004297232,13945429749,1443974400,1571846400
130581195304048722,18947106265,1471104000,1526918400
42050119451017938X,18947106265,1501689600,1575043200
513334197808204466,13323207770,1476720000,1537286400
150825197708066140,13323207770,1476201600,1535385600
500113194607255848,15879549928,1438185600,1561132800
321100194612251943,15879549928,1435161600,1544457600
500113194607255848,15296069391,1482422400,1553184000
500103199408288858,15296069391,1495641600,1547568000
451228198306164242,18641185613,1486569600,1527350400
341100200001199412,18641185613,1510848000,1521820800
451228198306164242,13178567696,1431532800,1545408000
150105194502268137,13178567696,1422460800,1550332800
232722197509171228,13776717059,1478361600,1549555200
32038119830304084X,13776717059,1436025600,1575993600
232722197509171228,18965449853,1498665600,1571760000
371423199411174411,18965449853,1432483200,1527177600
61012219310621819X,13286124729,1508601600,1575388800
422801195805202279,13286124729,1473868800,1558281600
61012219310621819X,13644763066,1442246400,1566576000
35092519870323435X,13644763066,1497974400,1523721600
441700194910180485,15646252997,1452268800,1565884800
430723198310055488,15646252997,1489852800,1530979200
441700194910180485,13450509228,1460217600,1522598400
340504198503079070,13450509228,1445097600,1574006400
130104195004254562,15177711360,1449590400,1514995200
140702198611274384,15177711360,1493481600,1559059200
130104195004254562,15049286651,1499270400,1568044800
610200194012090406,15049286651,1492185600,1541001600
411681196712221115,15698021496,1475683200,1531843200
230407195703275222,15698021496,1430236800,1530374400
411681196712221115,18666713991,1505577600,1539360000
610526199010273332,18666713991,1456329600,1515081600
411625198304110369,15284813770,1502294400,1537027200
350421199809132652,15284813770,1495123200,1551369600
411625198304110369,15787554227,1431705600,1548950400
310114198304017534,15787554227,1438617600,1539446400
652323193104033294,15126048622,1429372800,1572969600
620105194204223670,15126048622,1435939200,1530633600
610428197502244843,13975984020,1450022400,1520611200
440607193705260535,13975984020,1489852800,1522684800
370285194407270130,15899263432,1470326400,1529596800
410200199410180832,15899263432,1455033600,1528128000
370285194407270130,14533834268,1495468800,1524585600
371122198202035127,14533834268,1491148800,1560182400
152221194811268533,18658433509,1475769600,1553616000
610101199306199830,18658433509,1512748800,1576166400
152221194811268533,15093039326,1483200000,1518624000
623027199707067137,15093039326,1445270400,1552579200
420000199103189096,13426719762,1459180800,1571500800
621026194010233907,13426719762,1497456000,1522166400
420000199103189096,15347375609,1487865600,1550332800
63250019690125634X,15347375609,1468684800,1576339200
500107199211258474,15993162126,1442246400,1536854400
140100199603282914,15993162126,1486742400,1563206400
500107199211258474,14786988054,1485532800,1549641600
652923196606156506,14786988054,1498320000,1550678400
350481195404182908,15109435903,1492099200,1526832000
450621195706263496,15109435903,1499875200,1537200000
350481195404182908,14586562545,1469980800,1555171200
340603195006042803,14586562545,1478966400,1528560000
610722195112068572,14527474501,1424188800,1520092800
652823198109169588,14527474501,1421942400,1529596800
610722195112068572,13864942610,1437408000,1576684800
510122197411270060,13864942610,1507564800,1566748800
450225194404306832,14759823306,1487260800,1542211200
232723197309261962,14759823306,1447776000,1577462400
450225194404306832,18021237689,1501689600,1542211200
430301194311150278,18021237689,1423670400,1532361600
540234198312169187,14560931705,1505145600,1548345600
632723193903086235,14560931705,1483286400,1529078400
540234198312169187,13922737705,1457798400,1535990400
130701195211196231,13922737705,1464969600,1525363200
130105200102069969,18568999805,1500134400,1569859200
230882195807163876,18568999805,1472054400,1520784000
150722195801103758,15791596794,1514304000,1563552000
320831195412222343,15791596794,1438272000,1542988800
540228195206175400,18905930847,1425571200,1519574400
500240198804103993,18905930847,1493740800,1530201600
540228195206175400,13193384713,1420300800,1558972800
530800196802126313,13193384713,1494000000,1577203200
411300194808165839,13509812567,1483977600,1546358400
630224197109068481,13509812567,1442678400,1532620800
431126198208123883,13803313873,1483459200,1542729600
150203196503078652,13803313873,1477843200,1523289600
431126198208123883,13562906969,1500220800,1535212800
310109193505194189,13562906969,1489075200,1534003200
623027199707067137,18236980472,1434902400,1559577600
140121195903168578,18236980472,1436198400,1551110400
65322519370102655X,15280554102,1477065600,1535904000
500226195807175799,15280554102,1465660800,1560787200
65322519370102655X,13629195311,1424188800,1572796800
420114199012015959,13629195311,1485100800,1577635200
450423193302285173,15840626207,1451059200,1536076800
621201196002204412,15840626207,1471708800,1577808000
450423193302285173,18119993536,1446134400,1543680000
532626194509269628,18119993536,1472486400,1531497600
511424196502065906,13756068259,1480694400,1567008000
42010219410219522X,13756068259,1460995200,1552060800
511424196502065906,15017982443,1469808000,1571587200
530114199303059447,15017982443,1450108800,1575734400
450902197203014646,13121867003,1478620800,1572105600
370101196401096908,13121867003,1506009600,1542729600
520603200106019464,18520056680,1463587200,1542988800
450405197811273088,18520056680,1428422400,1521475200
632322198308247326,13893715051,1445097600,1553443200
310101193209048346,13893715051,1481385600,1539446400
632322198308247326,15094002841,1474214400,1547481600
451021193004022582,15094002841,1441036800,1532880000
411201196603195911,18011340525,1459785600,1554220800
51012219850430165X,18011340525,1490716800,1539187200
411201196603195911,13715282892,1422115200,1550937600
350901195407227169,13715282892,1429459200,1568390400
542524194411279813,15187573153,1422288000,1514908800
371312193302150726,15187573153,1490803200,1515340800
542524194411279813,15161836603,1454256000,1577376000
640106199504149663,15161836603,1458921600,1577894400
610581198404274442,14719925701,1494691200,1561305600
150204194609040430,14719925701,1469376000,1535212800
610581198404274442,13290466237,1457366400,1560009600
411624197002242568,13290466237,1479312000,1529596800
11010019310509554X,13573853868,1433001600,1574870400
360200193009300672,13573853868,1429372800,1542124800
11010019310509554X,14749834214,1485273600,1524931200
440785194705123118,14749834214,1467907200,1558022400
140827193406016597,18650861784,1446566400,1530288000
610116196810194626,18650861784,1513180800,1534867200
140827193406016597,15847555695,1512489600,1515254400
500109196804122096,15847555695,1456588800,1543334400
350128193511233689,18948366478,1469116800,1570896000
350103196501314377,18948366478,1423670400,1557763200
350128193511233689,18055635787,1461168000,1518105600
140581196612267923,18055635787,1458316800,1542384000
520626194203249049,15221438087,1440259200,1527264000
441223198706045441,15221438087,1503849600,1572019200
520626194203249049,13313474678,1451836800,1531152000
610826193410078236,13313474678,1441987200,1542470400
320206198008057168,15809833941,1421510400,1570550400
130634197410203650,15809833941,1507046400,1530201600
320206198008057168,13662521432,1464192000,1517673600
440224199909197971,13662521432,1444060800,1568908800
451322196106300498,18784556553,1501344000,1552233600
310200193206024137,18784556553,1445961600,1526313600
42118219611007581X,18242847614,1485792000,1574611200
500103198008012073,18242847614,1467216000,1527609600
371427194301058615,18516422578,1506960000,1516550400
410825198303145842,18516422578,1498406400,1526832000
411503194106089202,13075791162,1479744000,1577808000
130426198204299608,13075791162,1465401600,1523116800
411401195403237570,13127917365,1447862400,1548432000
510122193402230229,13127917365,1497283200,1530633600
411401195403237570,14593073971,1446134400,1516204800
440803194302092880,14593073971,1435680000,1563292800
411526198502281135,13545454723,1429200000,1565539200
360424193808019416,13545454723,1440950400,1575043200
411526198502281135,14557189990,1498665600,1559664000
360727195203086231,14557189990,1445529600,1567699200
41052719521225099X,18143975752,1493395200,1562774400
211122194708187061,18143975752,1491580800,1547654400
41052719521225099X,13285818912,1488902400,1530547200
410700193306144903,13285818912,1475596800,1560528000
620821196103206203,13063755397,1501516800,1531238400
320202193804276769,13063755397,1504108800,1574092800
620821196103206203,15739771430,1449849600,1544112000
431125198603077702,15739771430,1472832000,1515686400
13098319620303155X,14545750170,1490198400,1544630400
510107198411183902,14545750170,1505145600,1554048000
13098319620303155X,18975323597,1454428800,1526400000
61040419331112177X,18975323597,1446134400,1546617600
530825195109104362,14530614347,1489420800,1572796800
371625199710293713,14530614347,1471881600,1557158400
420704199304106625,15750319494,1500048000,1522771200
340828200010295477,15750319494,1497888000,1548259200
420704199304106625,15314045640,1480780800,1548086400
652901193705076542,15314045640,1495382400,1540483200
220882194204090130,14771654568,1443542400,1536854400
620826195506088210,14771654568,1465401600,1549123200
220882194204090130,18823265021,1469376000,1555603200
370681197510210582,18823265021,1481904000,1573833600
331082198608100121,13304489160,1485705600,1538323200
520401195806067398,13304489160,1443369600,1561219200
331082198608100121,15228084769,1437667200,1577376000
130621200102213913,15228084769,1460995200,1514822400
36080219751007422X,18591406874,1479571200,1544630400
140700197005271303,18591406874,1485964800,1515168000
36080219751007422X,18058573764,1504368000,1552838400
431382197605102848,18058573764,1459958400,1515513600
210624199612125503,15039411791,1502640000,1532534400
360105193302244987,15039411791,1463673600,1568131200
210624199612125503,13543703877,1488124800,1524499200
431225196111047626,13543703877,1503244800,1537459200
652100193403031162,18811127175,1502467200,1547222400
330400197803228050,18811127175,1474300800,1536076800
652100193403031162,18937061464,1500652800,1545235200
140201198905175732,18937061464,1470758400,1521993600
210100199505145738,15775610038,1458748800,1530115200
41040419870818570X,15775610038,1450454400,1575648000
210100199505145738,15869976704,1507305600,1520006400
41070019700109443X,15869976704,1504972800,1531497600
220302197512251383,13450099954,1466006400,1514822400
371423193907018036,13450099954,1500825600,1533398400
220302197512251383,15735043416,1448121600,1531152000
542500197712289698,15735043416,1510156800,1530979200
450722195106189263,18657118220,1482249600,1554393600
51343319880412573X,18657118220,1475683200,1554393600
450722195106189263,15000273121,1468080000,1515686400
440301193509145404,15000273121,1490716800,1549814400
610300198205273368,13943146975,1452528000,1558800000
130303197105122212,13943146975,1435507200,1544371200
610300198205273368,15640898166,1510156800,1572364800
610304194203287800,15640898166,1505232000,1537459200
