start_jid,end_jid,sfzh1,sfzh2,num
1920,4266,211100196708170084,440106193602114582,1
1920,4456,211100196708170084,350921196505129191,1
1920,4857,211100196708170084,500118194811290511,1
1920,5234,211100196708170084,440103196911225248,1
1920,5542,211100196708170084,320381194606242299,1
1920,5739,211100196708170084,321302193908140619,1
1920,6459,211100196708170084,360430196301094020,1
1920,6579,211100196708170084,340124195509159207,1
1920,7348,211100196708170084,430400197001078947,1
1920,7688,211100196708170084,510302196905045366,1
1920,7778,211100196708170084,441721199106162766,1
1920,7993,211100196708170084,510525195308221123,1
1920,8432,211100196708170084,611025193306088179,1
1920,8509,211100196708170084,350602197906126927,1
1920,9175,211100196708170084,431125193002274097,1
1920,9480,211100196708170084,230407197910272787,1
1920,9741,211100196708170084,431021193709219445,1
1921,1256,62040019630706926X,632726194008243154,1
1921,8701,62040019630706926X,620501196207267295,1
1922,1537,610114196608316615,640200196009034504,1
1922,4047,610114196608316615,620301199405045899,1
1922,4133,610114196608316615,640301194508067813,1
1922,9778,610114196608316615,65420119370728332X,1
1929,327,430124194402227684,520303193602211843,1
1929,870,430124194402227684,621000195906249080,1
1929,909,430124194402227684,511301197801103516,1
1929,1039,430124194402227684,520422196906171076,1
1929,1998,430124194402227684,441401197704086002,1
1929,2088,430124194402227684,530800197205078274,1
1929,2462,430124194402227684,532626194509269628,1
1929,2641,430124194402227684,51013219561214569X,1
1929,2663,430124194402227684,510311198112240378,1
1929,5631,430124194402227684,630000199904013014,1
1929,6476,430124194402227684,520621194710312995,1
1929,6612,430124194402227684,61050119500214990X,1
1929,7501,430124194402227684,450923196910290145,1
1929,8353,430124194402227684,652323197811262465,1
1929,9226,430124194402227684,440900197006128148,1
1932,1066,321282197609212824,621202199909109392,1
1932,1255,321282197609212824,659001197010069800,1
1932,1730,321282197609212824,441426194806159384,1
1932,2021,321282197609212824,54023519321008686X,1
1932,2684,321282197609212824,331001200007065764,1
1932,2975,321282197609212824,621026196009237942,1
1932,3638,321282197609212824,610426194008239831,1
1932,3655,321282197609212824,411422193108282902,1
1932,4152,321282197609212824,622926195912283801,1
1932,4456,321282197609212824,350921196505129191,1
1932,5015,321282197609212824,411721196705120657,1
1932,5522,321282197609212824,440781195506057938,1
1932,5587,321282197609212824,430703193110161034,1
1932,5631,321282197609212824,630000199904013014,1
1932,6763,321282197609212824,410327193503306172,1
1932,7187,321282197609212824,520324197903132700,1
1932,7210,321282197609212824,451122194308289389,1
1932,7820,321282197609212824,510725198012179805,1
1932,8505,321282197609212824,510104197009200635,1
1939,1320,411100197505297132,520422198605050026,1
1939,2788,411100197505297132,522324196401170958,1
1939,4137,411100197505297132,540202197103108657,1
1939,4507,411100197505297132,653224199108026402,1
1939,4690,411100197505297132,430603199703244304,1
1939,6216,411100197505297132,510100197903018517,1
1939,7275,411100197505297132,610723193109220702,1
1939,7536,411100197505297132,430723195312242507,1
1939,7605,411100197505297132,522622197812296246,1
1939,8269,411100197505297132,530824195009072176,1
1939,8821,411100197505297132,511528194512223260,1
1939,9018,411100197505297132,632626199101309047,1
1939,9313,411100197505297132,440802193903227962,1
1945,536,320582197109208912,371625195811120004,1
1945,1068,320582197109208912,440000197503021940,1
1945,1502,320582197109208912,621126197312064722,1
1945,2181,320582197109208912,41172819830528375X,1
1945,3358,320582197109208912,610631199807240593,1
1945,3481,320582197109208912,411424195304226475,1
1945,3539,320582197109208912,520221198807208162,1
1945,3760,320582197109208912,652223193006093191,1
1945,3885,320582197109208912,431128195503069508,1
1945,4227,320582197109208912,53032419451022045X,1
1945,4849,320582197109208912,371523196508229521,1
1945,5373,320582197109208912,410108195803099901,1
1945,5904,320582197109208912,520401193506151468,1
1945,6240,320582197109208912,34110319990510212X,1
1945,7099,320582197109208912,450125198605315113,1
1953,1097,51102819500323812X,610721198202197471,1
1953,4807,51102819500323812X,520628197611152517,1
1953,5498,51102819500323812X,610116197805035705,1
1953,7854,51102819500323812X,652825200103051135,1
1953,8927,51102819500323812X,511424199501205536,1
1953,9829,51102819500323812X,522730196703234020,1
1956,303,130581199205131238,411224193302042082,1
1956,1168,130581199205131238,371324198407316591,1
1956,1953,130581199205131238,51102819500323812X,1
1956,1981,130581199205131238,23010319710829256X,1
1956,3709,130581199205131238,450621195706263496,1
1956,4067,130581199205131238,450107194205125088,1
1956,4133,130581199205131238,640301194508067813,1
1956,5370,130581199205131238,350102194110235190,1
1956,6043,130581199205131238,450881198503251592,1
1956,6224,130581199205131238,350505198409274302,1
1956,6853,130581199205131238,450601199504156441,1
1956,7538,130581199205131238,451226198508127316,1
1956,7598,130581199205131238,341503198209056569,1
1956,8139,130581199205131238,533300194207247926,1
1956,8434,130581199205131238,330182194803190886,1
1956,8923,130581199205131238,150702199412087160,1
1956,8927,130581199205131238,511424199501205536,1
1956,8952,130581199205131238,650109198506158498,1
1956,9309,130581199205131238,36012419670501429X,1
1956,9663,130581199205131238,469027195806019736,1
1962,1099,410323196406166233,611023195804298298,1
1962,1481,410323196406166233,610431196503225066,1
1962,1506,410323196406166233,451222196809237573,1
1962,1637,410323196406166233,652929194710036108,1
1962,2185,410323196406166233,433122193410215400,1
1962,3706,410323196406166233,610729197106102926,1
1962,5788,410323196406166233,420701197812193974,1
1962,6557,410323196406166233,511601197903265002,1
1962,6807,410323196406166233,610428197502244843,1
1962,7658,410323196406166233,520330197606087576,1
1962,8041,410323196406166233,410883196904219178,1
1962,8226,410323196406166233,654324195901218360,1
1962,8319,410323196406166233,623001199005181337,1
1962,8377,410323196406166233,610100198806275616,1
1962,9026,410323196406166233,43312319591111622X,1
1962,9269,410323196406166233,431124196903142697,1
1962,9435,410323196406166233,522727194212260198,1
1974,966,131022196011198645,220283196005065381,1
1974,1048,131022196011198645,340405195904105943,1
1974,1637,131022196011198645,652929194710036108,1
1974,1962,131022196011198645,410323196406166233,1
1974,2035,131022196011198645,141082193701107071,1
1974,2552,131022196011198645,411381196004193356,1
1974,3706,131022196011198645,610729197106102926,1
1974,3891,131022196011198645,141122197404154311,1
1974,4183,131022196011198645,610481199801147753,1
1974,4721,131022196011198645,620702197412079666,1
1974,4922,131022196011198645,654223198803092890,1
1974,5290,131022196011198645,360200193009300672,1
1974,5382,131022196011198645,522725200107070822,1
1974,5654,131022196011198645,360823197106200847,1
1974,6543,131022196011198645,513400199107096344,1
1974,6557,131022196011198645,511601197903265002,1
1974,7658,131022196011198645,520330197606087576,1
1974,8041,131022196011198645,410883196904219178,1
1974,8226,131022196011198645,654324195901218360,1
1974,8292,131022196011198645,450101200106035853,1
1974,8968,131022196011198645,652929198112086912,1
1974,9269,131022196011198645,431124196903142697,1
1974,9360,131022196011198645,610330197808191197,1
1974,9522,131022196011198645,23122419510115215X,1
1981,235,23010319710829256X,513321195811267977,1
1981,807,23010319710829256X,41080319410220239X,1
1981,2090,23010319710829256X,350623195210056791,1
1981,2526,23010319710829256X,433122195702220147,1
1981,3082,23010319710829256X,620122194412135786,1
1981,3443,23010319710829256X,331004197703232284,1
1981,3709,23010319710829256X,450621195706263496,1
1981,4067,23010319710829256X,450107194205125088,1
1981,4094,23010319710829256X,340404200003138366,1
1981,4421,23010319710829256X,230902193012019197,1
1981,5116,23010319710829256X,532623198411202686,1
1981,5206,23010319710829256X,65292719350820510X,1
1981,5320,23010319710829256X,360429196105089691,1
1981,5439,23010319710829256X,410883197611189619,1
1981,5651,23010319710829256X,520400193904238124,1
1981,5677,23010319710829256X,542400197503047144,1
1981,5828,23010319710829256X,469006196404182592,1
1981,5910,23010319710829256X,450329197911282622,1
1981,6206,23010319710829256X,450127197211144428,1
1981,6459,23010319710829256X,360430196301094020,1
1981,6963,23010319710829256X,632823197805239035,1
1981,6976,23010319710829256X,230201200111021901,1
1981,7778,23010319710829256X,441721199106162766,1
1981,8139,23010319710829256X,533300194207247926,1
1981,8157,23010319710829256X,230227197705052069,1
1981,9682,23010319710829256X,621225194708256267,1
1981,9943,23010319710829256X,411500193204019220,1
1988,1184,341202195010232987,410801193310058209,1
1988,2088,341202195010232987,530800197205078274,1
1988,2642,341202195010232987,530502198007094151,1
1988,3535,341202195010232987,630122195510212091,1
1988,3564,341202195010232987,652100193403031162,1
1988,6061,341202195010232987,371400195503149341,1
1988,6390,341202195010232987,442000195308166151,1
1988,6554,341202195010232987,360121195801039602,1
1988,7095,341202195010232987,440981199201069881,1
1988,7778,341202195010232987,441721199106162766,1
1988,8863,341202195010232987,370481200107200919,1
1988,9046,341202195010232987,350111193109296641,1
1988,9096,341202195010232987,411327196806105778,1
1988,9383,341202195010232987,623021198004181061,1
1990,1744,610924199710087505,622923195906095936,1
1990,6963,610924199710087505,632823197805239035,1
1990,9262,610924199710087505,659003197408181563,1
1998,198,441401197704086002,542231193905190301,1
1998,327,441401197704086002,520303193602211843,1
1998,870,441401197704086002,621000195906249080,1
1998,911,441401197704086002,621027197004237469,1
1998,1913,441401197704086002,540102194505093807,1
1998,3855,441401197704086002,522722195410160545,1
1998,5779,441401197704086002,450921199501265812,1
1998,6192,441401197704086002,450981193704107696,1
1998,7766,441401197704086002,510800194607311166,1
2002,260,130629193302047639,441426193501284999,1
2002,854,130629193302047639,620602196001220178,1
2002,3680,130629193302047639,542123199812023119,1
2002,4196,130629193302047639,440823196811060056,1
2002,4426,130629193302047639,445202193306161637,1
2002,5037,130629193302047639,654301199005010768,1
2002,5297,130629193302047639,320312195112064113,1
2002,5318,130629193302047639,511424198304276007,1
2002,6237,130629193302047639,611002193605145829,1
2002,6240,130629193302047639,34110319990510212X,1
2002,6595,130629193302047639,421124194601215255,1
2002,7043,130629193302047639,141130196003101249,1
2002,7847,130629193302047639,520602198108194761,1
2002,8246,130629193302047639,222400198501116994,1
2002,8561,130629193302047639,430581199010085236,1
2002,9096,130629193302047639,411327196806105778,1
2002,9262,130629193302047639,659003197408181563,1
2002,9517,130629193302047639,621121194608146529,1
2002,9864,130629193302047639,320700195107060501,1
2011,5506,43122719730501730X,542400197003271377,1
2011,5651,43122719730501730X,520400193904238124,1
2011,8125,43122719730501730X,513335199502096058,1
2011,8427,43122719730501730X,632525200007223398,1
2020,4507,640100193708088246,653224199108026402,1
2020,6912,640100193708088246,640301193804135791,1
2021,1066,54023519321008686X,621202199909109392,1
2021,1271,54023519321008686X,640000197509140331,1
2021,3082,54023519321008686X,620122194412135786,1
2021,7200,54023519321008686X,610113198112128314,1
2021,7528,54023519321008686X,540235198308295339,1
2021,8185,54023519321008686X,621002196901299270,1
2021,8319,54023519321008686X,623001199005181337,1
2021,8949,54023519321008686X,620104199011052875,1
2022,699,411600197312200856,53012719570906010X,1
2022,1068,411600197312200856,440000197503021940,1
2022,1132,411600197312200856,430603193912082957,1
2022,2088,411600197312200856,530800197205078274,1
2022,3191,411600197312200856,431224199811197235,1
2022,5464,411600197312200856,511525194602138546,1
2022,5999,411600197312200856,451402199904285863,1
2022,6452,411600197312200856,451229197407243427,1
2022,7252,411600197312200856,440232199708167442,1
2022,9146,411600197312200856,420111194508193116,1
2022,9563,411600197312200856,450921193101035084,1
2023,578,512002197807314876,650204200006049432,1
2023,2226,512002197807314876,513336193602065362,1
2023,2453,512002197807314876,610500195501105876,1
2023,3996,512002197807314876,64052119730815041X,1
2023,4395,512002197807314876,610626195411214947,1
2023,6237,512002197807314876,611002193605145829,1
2023,7850,512002197807314876,610113193203012138,1
2023,9018,512002197807314876,632626199101309047,1
2027,605,530922194103137245,620403199409224649,1
2027,3503,530922194103137245,532300196409169354,1
2027,4569,530922194103137245,621000195911033479,1
2027,7689,530922194103137245,542521194212150380,1
2030,290,610481194807150862,650000198905243662,1
2030,870,610481194807150862,621000195906249080,1
2034,4137,53082119610223098X,540202197103108657,1
2034,5109,53082119610223098X,610431195902030536,1
2034,7275,53082119610223098X,610723193109220702,1
2034,7854,53082119610223098X,652825200103051135,1
2034,8418,53082119610223098X,653201195109102427,1
2034,9356,53082119610223098X,622924196406159404,1
2034,9517,53082119610223098X,621121194608146529,1
2035,40,141082193701107071,450481197308218563,1
2035,170,141082193701107071,41018519520617024X,1
2035,966,141082193701107071,220283196005065381,1
2035,1048,141082193701107071,340405195904105943,1
2035,1854,141082193701107071,360424193808019416,1
2035,2197,141082193701107071,54242119541008108X,1
2035,4183,141082193701107071,610481199801147753,1
2035,4526,141082193701107071,542129196903214214,1
2035,5072,141082193701107071,371300196307063865,1
2035,5316,141082193701107071,51150319960719973X,1
2035,5788,141082193701107071,420701197812193974,1
2035,7258,141082193701107071,320600193808299510,1
2035,7371,141082193701107071,630122195303144786,1
2035,8713,141082193701107071,150624196908159884,1
2035,8734,141082193701107071,23070019331022219X,1
2035,8968,141082193701107071,652929198112086912,1
2035,9639,141082193701107071,350625193508100963,1
2043,203,150303199006083492,621026198602242215,1
2043,298,150303199006083492,220721195310252275,1
2043,1262,150303199006083492,410202195905154796,1
2043,1510,150303199006083492,230502197206030470,1
2043,1643,150303199006083492,232723194503205063,1
2043,1663,150303199006083492,610401197207268789,1
2043,2141,150303199006083492,440113196410056215,1
2043,2146,150303199006083492,440232195408267013,1
2043,2230,150303199006083492,52020119411212222X,1
2043,2281,150303199006083492,370181197402267322,1
2043,2292,150303199006083492,530522197306111901,1
2043,2688,150303199006083492,520121195507234298,1
2043,2819,150303199006083492,622927197112119718,1
2043,2892,150303199006083492,520321194112080948,1
2043,3282,150303199006083492,520112193103170966,1
2043,3996,150303199006083492,64052119730815041X,1
2043,4521,150303199006083492,210503194608035329,1
2043,4603,150303199006083492,350426200106309420,1
2043,4864,150303199006083492,321203198207281770,1
2043,5054,150303199006083492,220700197711103585,1
2043,5805,150303199006083492,420602198201292071,1
2043,5966,150303199006083492,511501194306013916,1
2043,6480,150303199006083492,230903197008051228,1
2043,8742,150303199006083492,320583194606286842,1
2043,8814,150303199006083492,620100197805230480,1
2043,8923,150303199006083492,150702199412087160,1
2043,9155,150303199006083492,330681199712145856,1
2043,9522,150303199006083492,23122419510115215X,1
2048,198,230125197807110604,542231193905190301,1
2048,209,230125197807110604,35080119530307262X,1
2048,598,230125197807110604,511524196205224785,1
2048,1064,230125197807110604,450204196904048363,1
2048,1505,230125197807110604,620802193309199528,1
2048,1627,230125197807110604,520101194511048076,1
2048,2549,230125197807110604,42010219410219522X,1
2048,2556,230125197807110604,520523193901199393,1
2048,3047,230125197807110604,433100194808243651,1
2048,3070,230125197807110604,411501199901166115,1
2048,3690,230125197807110604,532504194004278533,1
2048,3902,230125197807110604,331003197808305455,1
2048,4079,230125197807110604,331125195111221774,1
2048,4205,230125197807110604,330921194010168938,1
2048,5946,230125197807110604,513428197101255153,1
2048,6476,230125197807110604,520621194710312995,1
2048,7847,230125197807110604,520602198108194761,1
2048,7961,230125197807110604,511903196409168439,1
2048,8295,230125197807110604,370214199708098933,1
2048,9341,230125197807110604,430801193904219122,1
2048,9440,230125197807110604,230227194001305597,1
2051,513,130725196509288994,520122196206126972,1
2051,657,130725196509288994,130733196911123725,1
2051,1022,130725196509288994,150902195101299134,1
2051,1167,130725196509288994,410322197002185591,1
2051,1168,130725196509288994,371324198407316591,1
2051,1765,130725196509288994,320102193610282786,1
2051,1836,130725196509288994,469024193504051628,1
2051,1932,130725196509288994,321282197609212824,1
2051,2473,130725196509288994,131122194109194817,1
2051,2608,130725196509288994,460107199008306730,1
2051,2684,130725196509288994,331001200007065764,1
2051,2905,130725196509288994,52263319700212568X,1
2051,3638,130725196509288994,610426194008239831,1
2051,4222,130725196509288994,510603199601254106,1
2051,4753,130725196509288994,530723193708080983,1
2051,5096,130725196509288994,653001197504109109,1
2051,5522,130725196509288994,440781195506057938,1
2051,6230,130725196509288994,340802200003156280,1
2051,6968,130725196509288994,140424193110134198,1
2051,7099,130725196509288994,450125198605315113,1
2051,7194,130725196509288994,140621197103204901,1
2051,7210,130725196509288994,451122194308289389,1
2051,7249,130725196509288994,220600199003319506,1
2051,7688,130725196509288994,510302196905045366,1
2051,7820,130725196509288994,510725198012179805,1
2051,7882,130725196509288994,35052619600625609X,1
2051,8135,130725196509288994,451227193710214433,1
2051,8505,130725196509288994,510104197009200635,1
2051,9542,130725196509288994,50022319350210385X,1
2051,9686,130725196509288994,650102199906133767,1
2054,691,410825196203226996,620825199602265522,1
2054,791,410825196203226996,51072719851125653X,1
2054,1468,410825196203226996,430811199309097060,1
2054,1588,410825196203226996,610423198611026266,1
2054,2141,410825196203226996,440113196410056215,1
2054,3306,410825196203226996,510524195609244680,1
2054,3394,410825196203226996,530124199504159180,1
2054,4026,410825196203226996,510724198109034868,1
2054,4223,410825196203226996,62012319330615773X,1
2054,4753,410825196203226996,530723193708080983,1
2054,5017,410825196203226996,62090119970106769X,1
2054,5308,410825196203226996,640100194809295556,1
2054,5489,410825196203226996,460202194004131591,1
2054,5779,410825196203226996,450921199501265812,1
2054,7190,410825196203226996,610528197707278604,1
2054,7655,410825196203226996,500240196009068464,1
2054,8009,410825196203226996,610327199209158935,1
2054,9248,410825196203226996,450804198802051758,1
2054,9435,410825196203226996,522727194212260198,1
2056,142,360122193412168299,410926197912084026,1
2056,327,360122193412168299,520303193602211843,1
2056,534,360122193412168299,623000195912044091,1
2056,1016,360122193412168299,371100195211048526,1
2056,2054,360122193412168299,410825196203226996,1
2056,2661,360122193412168299,500114199802176255,1
2056,2895,360122193412168299,431226194311137260,1
2056,3672,360122193412168299,440306197206035160,1
2056,4026,360122193412168299,510724198109034868,1
2056,4223,360122193412168299,62012319330615773X,1
2056,4402,360122193412168299,652301198806134529,1
2056,4690,360122193412168299,430603199703244304,1
2056,4842,360122193412168299,371700199812163651,1
2056,5565,360122193412168299,371482197407185418,1
2056,5599,360122193412168299,410329197205037630,1
2056,6660,360122193412168299,620502195909173981,1
2056,7190,360122193412168299,610528197707278604,1
2056,9746,360122193412168299,532326198304206991,1
2062,363,341501198410238214,522627194409205605,1
2062,418,341501198410238214,522625196306074266,1
2062,610,341501198410238214,410501194805092351,1
2062,758,341501198410238214,532531194011089887,1
2062,1054,341501198410238214,500109196804122096,1
2062,1267,341501198410238214,630100199004032530,1
2062,2027,341501198410238214,530922194103137245,1
2062,2558,341501198410238214,542127194201196339,1
2062,2596,341501198410238214,410711198111103943,1
2062,2679,341501198410238214,410200199410180832,1
2062,2787,341501198410238214,445301199907079651,1
2062,2998,341501198410238214,510124193607114099,1
2062,3600,341501198410238214,520100198107247833,1
2062,3612,341501198410238214,350982193711140542,1
2062,4024,341501198410238214,370282197703271677,1
2062,4614,341501198410238214,510304193902276010,1
2062,5532,341501198410238214,410883195406022933,1
2062,5570,341501198410238214,530114195910240610,1
2062,5779,341501198410238214,450921199501265812,1
2062,6529,341501198410238214,350623193709092442,1
2062,7680,341501198410238214,420106198511156620,1
2062,7942,341501198410238214,620400193903219013,1
2062,8109,341501198410238214,520203193605272638,1
2062,8750,341501198410238214,370103196803288454,1
2062,8769,341501198410238214,411681195512318014,1
2062,8878,341501198410238214,520101199303250387,1
2062,9263,341501198410238214,512000199012080742,1
2064,487,230703199805278431,441781195003277390,1
2064,492,230703199805278431,511002198209228584,1
2064,1087,230703199805278431,511900195502085925,1
2064,1099,230703199805278431,611023195804298298,1
2064,1481,230703199805278431,610431196503225066,1
2064,1505,230703199805278431,620802193309199528,1
2064,1782,230703199805278431,451122193104182227,1
2064,1962,230703199805278431,410323196406166233,1
2064,2185,230703199805278431,433122193410215400,1
2064,2187,230703199805278431,450500200002253464,1
2064,2745,230703199805278431,421127196208270117,1
2064,3178,230703199805278431,370105200012127277,1
2064,3240,230703199805278431,440113193910229369,1
2064,4805,230703199805278431,654002197806105645,1
2064,5114,230703199805278431,640424194301299641,1
2064,5122,230703199805278431,360721195202204760,1
2064,5183,230703199805278431,43040719700329041X,1
2064,6137,230703199805278431,361000197008281447,1
2064,6407,230703199805278431,331000200107040111,1
2064,6851,230703199805278431,621201198201020455,1
2064,8006,230703199805278431,511425197601146024,1
2064,8319,230703199805278431,623001199005181337,1
2064,8666,230703199805278431,330400197706269651,1
2064,8862,230703199805278431,522722195009078959,1
2064,9041,230703199805278431,340601196907243372,1
2064,9051,230703199805278431,542200199601219964,1
2064,9355,230703199805278431,361102198212251627,1
2064,9435,230703199805278431,522727194212260198,1
2064,9515,230703199805278431,350500196812151256,1
2064,9721,230703199805278431,511111193201217396,1
2067,549,411200198512072636,431121196103012297,1
2067,920,411200198512072636,420200199501243829,1
2067,973,411200198512072636,522327195708149066,1
2067,1811,411200198512072636,542623197608024526,1
2067,1913,411200198512072636,540102194505093807,1
2067,2840,411200198512072636,530101194007189859,1
2067,3610,411200198512072636,610528193705226896,2
2067,3758,411200198512072636,513437194306032802,1
2067,3895,411200198512072636,42011519660819679X,1
2067,5124,411200198512072636,429004198205282848,1
2067,5205,411200198512072636,610582194411031789,1
2067,5268,411200198512072636,510623194602053616,1
2067,5489,411200198512072636,460202194004131591,1
2067,7077,411200198512072636,610423198811068639,1
2067,8366,411200198512072636,460201193510056140,1
2067,9029,411200198512072636,431121199807266790,1
2067,9435,411200198512072636,522727194212260198,1
2068,417,350603194803049212,513200198001128576,1
2068,1271,350603194803049212,640000197509140331,1
2068,2021,350603194803049212,54023519321008686X,1
2068,2526,350603194803049212,433122195702220147,1
2068,2802,350603194803049212,430407200004040193,1
2068,3430,350603194803049212,510812195811210186,1
2068,5318,350603194803049212,511424198304276007,1
2068,5715,350603194803049212,361029194703280816,1
2068,5968,350603194803049212,411521195502022090,1
2068,6192,350603194803049212,450981193704107696,1
2068,6472,350603194803049212,450101200011161945,1
2068,7203,350603194803049212,450126197403198627,1
2068,7213,350603194803049212,610300194805132683,1
2068,7427,350603194803049212,371312193302150726,1
2068,7705,350603194803049212,640302198507128930,1
2068,7797,350603194803049212,53012919340113935X,1
2068,7850,350603194803049212,610113193203012138,1
2068,7961,350603194803049212,511903196409168439,1
2068,8021,350603194803049212,511700198711221340,1
2068,8185,350603194803049212,621002196901299270,1
2068,8319,350603194803049212,623001199005181337,1
2068,8949,350603194803049212,620104199011052875,1
2068,9221,350603194803049212,520103198210271259,1
2068,9269,350603194803049212,431124196903142697,1
2070,3855,42050019680512520X,522722195410160545,1
2070,4070,42050019680512520X,652700193512064302,1
2070,4515,42050019680512520X,451031194503181278,1
2070,5207,42050019680512520X,640301198509273983,1
2070,5238,42050019680512520X,440783199306078110,1
2070,6271,42050019680512520X,513231196712271059,1
2070,9632,42050019680512520X,51333419571218369X,1
2072,4070,640502197205177813,652700193512064302,1
2075,5850,610403198111125027,610827198706207761,1
2084,83,140421194209084982,210624199612125503,1
2084,604,140421194209084982,445222196004309981,1
2084,743,140421194209084982,140701195607237556,1
2084,1506,140421194209084982,451222196809237573,1
2084,2404,140421194209084982,140602197607088896,1
2084,3195,140421194209084982,530521195909301071,1
2084,3215,140421194209084982,230405198212231138,1
2084,3447,140421194209084982,430203195903153247,1
2084,3807,140421194209084982,51130119780713513X,1
2084,5698,140421194209084982,542400197606099772,1
2084,6139,140421194209084982,150821196710152259,1
2084,6434,140421194209084982,370201194206122513,1
2084,6512,140421194209084982,341302196412299412,1
2084,7066,140421194209084982,652901194105111484,1
2084,7277,140421194209084982,320707199909231061,1
2084,7278,140421194209084982,320800193603193107,1
2084,8641,140421194209084982,510181196611241489,1
2084,9335,140421194209084982,411001196201017900,1
2086,417,450921197611149485,513200198001128576,1
2086,2272,450921197611149485,511525193909276826,1
2086,2403,450921197611149485,640100195002187989,1
2086,2641,450921197611149485,51013219561214569X,1
2086,3358,450921197611149485,610631199807240593,1
2086,4262,450921197611149485,621201196002204412,1
2086,9051,450921197611149485,542200199601219964,1
2086,9151,450921197611149485,511424196609241084,1
2086,9176,450921197611149485,513428195602092795,1
2087,157,150785196411252707,410926196908208044,1
2087,920,150785196411252707,420200199501243829,1
2087,2075,150785196411252707,610403198111125027,1
2087,2320,150785196411252707,532530198204276883,1
2087,2361,150785196411252707,430703193806051706,1
2087,2802,150785196411252707,430407200004040193,1
2087,3047,150785196411252707,433100194808243651,1
2087,3240,150785196411252707,440113193910229369,1
2087,3389,150785196411252707,410425194002094113,1
2087,3954,150785196411252707,511523195505287162,1
2087,4822,150785196411252707,511922198902117326,1
2087,5243,150785196411252707,341204193802036726,1
2087,5382,150785196411252707,522725200107070822,1
2087,5843,150785196411252707,451121198501259239,1
2087,6311,150785196411252707,51322619751226830X,1
2087,6475,150785196411252707,231102194911279496,1
2087,7675,150785196411252707,623026194801228882,1
2087,7993,150785196411252707,510525195308221123,1
2087,8675,150785196411252707,411521196007253654,1
2087,8678,150785196411252707,511101193210217731,1
2087,8719,150785196411252707,542122193304091525,1
2087,8823,150785196411252707,230822197908196805,1
2087,8884,150785196411252707,440400197402066746,1
2087,9037,150785196411252707,510304194504260851,1
2088,2462,530800197205078274,532626194509269628,1
2088,3765,530800197205078274,653225193908236749,1
2090,1092,350623195210056791,652223195512060033,1
2090,1237,350623195210056791,411421195703067943,1
2090,2985,350623195210056791,500151194812019615,1
2090,4005,350623195210056791,632701195612172257,1
2090,4812,350623195210056791,542224195509063779,1
2090,5063,350623195210056791,610723200012315855,1
2090,5206,350623195210056791,65292719350820510X,1
2090,5439,350623195210056791,410883197611189619,1
2090,5651,350623195210056791,520400193904238124,1
2090,5677,350623195210056791,542400197503047144,1
2090,5828,350623195210056791,469006196404182592,1
2090,6426,350623195210056791,350626197809016372,1
2090,6494,350623195210056791,542526196201124241,1
2090,6562,350623195210056791,361122199007121612,1
2090,7276,350623195210056791,371001198612179142,1
2090,7778,350623195210056791,441721199106162766,1
2090,8562,350623195210056791,450304196411256151,1
2090,9383,350623195210056791,623021198004181061,1
2090,9682,350623195210056791,621225194708256267,1
2090,9727,350623195210056791,620402196212221284,1
2090,9908,350623195210056791,360800194610038473,1
2096,525,410185198603054852,500200195306026935,1
2096,647,410185198603054852,511902197703135484,1
2096,730,410185198603054852,520301194305278816,1
2096,2233,410185198603054852,440203197801102669,1
2096,2998,410185198603054852,510124193607114099,1
2096,5722,410185198603054852,530922196903067539,1
2096,6076,410185198603054852,520121199811302986,1
2096,6612,410185198603054852,61050119500214990X,1
2096,6850,410185198603054852,652700197204181345,1
2096,9235,410185198603054852,500111196111175293,1
2096,9492,410185198603054852,64010119950223781X,1
2099,9128,511523199502245758,532623200110249966,1
2103,4573,530324197212199596,610626197203046183,1
2103,6147,530324197212199596,610304193104111311,1
2103,6925,530324197212199596,653128195611120465,1
2103,8737,530324197212199596,610302196206127593,1
2103,9588,530324197212199596,640121198207263135,1
2128,218,433101199901125704,542132197003054844,1
2128,988,433101199901125704,530924196101205701,1
2128,2088,433101199901125704,530800197205078274,1
2128,2250,433101199901125704,533325196902162832,1
2128,3765,433101199901125704,653225193908236749,1
2128,5904,433101199901125704,520401193506151468,1
2128,6311,433101199901125704,51322619751226830X,1
2128,7289,433101199901125704,510923194012030824,1
2128,7948,433101199901125704,450502196710068298,1
2128,8134,433101199901125704,510701197401148046,1
2128,8968,433101199901125704,652929198112086912,1
2131,1256,532500197202275411,632726194008243154,1
2131,1921,532500197202275411,62040019630706926X,1
2131,7223,532500197202275411,620922196309252688,1
2133,832,51042119740825908X,640100193801091669,1
2133,1058,51042119740825908X,620502196703241840,1
2133,3242,51042119740825908X,542500200009230808,2
2133,3306,51042119740825908X,510524195609244680,1
2133,8377,51042119740825908X,610100198806275616,1
2133,9051,51042119740825908X,542200199601219964,1
2133,9517,51042119740825908X,621121194608146529,1
2133,9928,51042119740825908X,520327194505250221,1
2135,235,321322195505293439,513321195811267977,1
2135,1225,321322195505293439,370800197403306522,1
2135,1237,321322195505293439,411421195703067943,1
2135,1663,321322195505293439,610401197207268789,1
2135,1703,321322195505293439,371300193208196407,1
2135,2090,321322195505293439,350623195210056791,1
2135,3389,321322195505293439,410425194002094113,1
2135,3855,321322195505293439,522722195410160545,1
2135,3947,321322195505293439,450802196705198297,1
